"123053022",672.6096,0.226011290323
"123053024",1808.3982,0.607660685484
"123053025",48.336,0.0162419354839
"123053026",1286.646,0.216170362903
"123053027",760.3272,0.127743145161
"123053028",328.1892,0.0551393145161
"123053030",546.2526,0.0917763104839
"123053031",1120.5774,0.188269052419
"123053033",883.1106,0.148372076613
"123053034",1263.4326,0.212270262097
"123053035",501.2322,0.0842123991935
"123053036",103.689,0.034841733871
"123053038",153.5472,0.0515951612903
"123053040",5205.132,0.874518145161
"123053041",138.0456,0.0463862903226
"123053047",39.5469,0.013288608871
"123053048",2.7054,0.000909072580645
"123053049",210.8042,0.0708347446237
"123053050",2.535,0.000851814516129
"123053051",2.843,0.000955309139785
"123053055",402.9438,0.135397782258
"123053088",721.8858,0.242569153226
"123053089",522.5274,0.175580443548
"123053090",886.5258,0.297891733871
"123053091",434.181,0.145894153226
"123053092",523.7256,0.175983064516
"123053093",307.7298,0.103403830645
"123053094",461.5584,0.155093548387
"123053095",112.9836,0.0379649193548
"123053096",561.4176,0.188648387097
"123053097",506.6202,0.170235282258
"123053098",1430.0268,0.480519758065
"123053099",742.6836,0.24955766129
"123053100",937.569,0.315043346774
"123053101",526.7106,0.17698608871
"123053102",564.2742,0.189608266129
"123053103",652.5312,0.219264516129
"123053104",573.5346,0.192719959677
"123053105",528.0558,0.177438104839
"123053106",290.3838,0.0975752016129
"123053107",1022.7138,0.343653830645
"123053108",476.9076,0.160251209677
"123053109",103.5858,0.0348070564516
"123053110",1169.3826,0.392937701613
"123053111",549.0558,0.184494556452
"123053112",493.0968,0.165691129032
"123053113",447.8124,0.150474596774
"123053114",802.2864,0.269585483871
"123053115",700.023,0.235222782258
"123053116",973.1214,0.326989717742
"123053117",783.3642,0.263227217742
"123053118",439.0278,0.147522782258
"123053119",117.222,0.0393891129032
"123053120",924.1962,0.310549798387
"123053121",1918.5798,0.644684072581
"123053122",1598.6424,0.537178225806
"123053123",536.9796,0.180436693548
"123053124",546.4668,0.183624596774
"123053125",1087.17,0.3653125
"123053126",602.9778,0.202613508065
"123053127",940.8858,0.316157862903
"123053129",509.4324,0.171180241935
"123053130",353.7258,0.118859475806
"123053131",1449.0948,0.486927016129
"123053132",788.6142,0.264991330645
"123053133",85.0164,0.0285673387097
"123053134",288.9444,0.0970915322581
"123053135",613.365,0.206103830645
"123053136",1152.054,0.387114919355
"123053137",168.894,0.056752016129
"123053138",842.2692,0.283020564516
"123053139",1492.7418,0.501593346774
"123053140",1962.7176,0.659515322581
"123053141",390.687,0.131279233871
"123053142",1011.2076,0.3397875
